Application_ID,Age,Education_Level,Years_of_Experience,Skills,Previous_Job_Experience,Expected_Salary,Job_Level,Location,Application_Status
62de674d-5ce4-4a3b-8701-24e2a7407083,18,,9.0,SQL,Yes,85507.62792242909,Senior,Rural,Suitable
c3eef589-3644-46b8-baa5-cabd5f41d8fa,42,,23.0,JavaScript,Yes,77930.77267929763,Senior,Rural,Not Suitable
549779aa-728b-48c9-98bd-fdc7b6b99359,43,High School,,Excel,Yes,37562.381350150026,Senior,Suburban,Suitable
c844d28e-b71f-4947-b227-d77078c0dd74,25,,,Java,No,48816.322631445044,Junior,Rural,Not Suitable
3d15af88-998e-422f-bfcd-f37facd7b570,45,Master's Degree,0.0,Communication,Yes,115069.01976890315,Senior,Suburban,Suitable
97e3f390-005d-4d4a-9324-7205f01f19ae,35,Associate Degree,11.0,SQL,No,140917.83582239153,Senior,Rural,Not Suitable
df76127b-f52f-4fdb-9102-4d41e0fecbf7,30,Bachelor's Degree,18.0,Python,No,44336.7299042229,Junior,Rural,Not Suitable
6510a914-d5cc-4af0-a6d3-b3573dfa8252,54,,17.0,Python,Yes,143581.56348034047,Mid,Rural,Suitable
bcc26b35-d133-4869-bbff-616cb36659c8,45,High School,10.0,C++,Yes,,Lead,Suburban,Not Suitable
c97a3adb-1e70-4560-8d41-100cd329787e,43,Master's Degree,29.0,SQL,No,66157.05249515918,Mid,Rural,Suitable
a7705d4b-31e8-441f-b41f-3588e7d52899,50,,29.0,Communication,Yes,48057.382597924014,Lead,Suburban,Suitable
9b2b50d9-7960-4a10-a59b-d499a40f67ba,21,High School,24.0,C++,No,122575.93667712044,Junior,Suburban,Not Suitable
a33d07ee-9ffc-40a7-9f1e-0c1b2a2a21bf,29,,2.0,Excel,Yes,66183.82996535965,Mid,Rural,Not Suitable
f2354fde-62c2-4992-a316-5669e2be6afe,25,Bachelor's Degree,2.0,JavaScript,Yes,89254.44743821747,Mid,Urban,Suitable
e8a6a459-4be4-4805-8f35-f81b51640bf3,24,Associate Degree,20.0,Communication,No,123608.28851079333,Junior,Rural,Suitable
7dc3802b-36e9-4dba-8b5b-4e6df060290b,50,High School,4.0,C++,Yes,133301.68400559184,Lead,Rural,Suitable
319982e0-5df1-4729-a4d5-b61ab2ec4618,55,High School,15.0,Java,No,33786.193342151935,Junior,Urban,Suitable
f51b5606-35c9-4c49-803b-36ea14f34de3,52,Associate Degree,,Python,Yes,53645.80195965941,Junior,Suburban,Suitable
a26dcb07-7018-4641-bbb3-0aa65d4f0a81,58,Master's Degree,18.0,SQL,Yes,84098.66034039654,Mid,Urban,Not Suitable
dd4ab05a-1c8b-48ba-a4f1-8b3e12c84b05,36,Master's Degree,21.0,JavaScript,Yes,,Junior,Rural,Not Suitable
e6de6e16-7185-438d-b997-ae213ef0211d,37,Bachelor's Degree,5.0,Java,Yes,62866.32072705546,Mid,Rural,Suitable
0930a70d-6c4e-4176-bc20-2d9cb0ed99c5,42,,1.0,Python,No,71245.88004028605,Lead,Suburban,Not Suitable
b4bd9f9a-a9b8-4a7e-9bf0-1bda7b0306f4,40,Master's Degree,16.0,JavaScript,No,44587.72622176123,Senior,Rural,Suitable
dd4c5ef6-1eab-46a3-891f-78f1df547f54,27,Associate Degree,,SQL,No,147314.71783880217,Junior,Urban,Suitable
8a805365-d21d-4128-81b7-e3b31281dd91,33,Bachelor's Degree,22.0,Python,No,50234.0810447001,Mid,Urban,Suitable
0d781c14-ca3c-4b90-a5b7-6c8b41d31b97,48,High School,12.0,Communication,No,,Mid,Suburban,Suitable
f0a17fa9-9c32-4f40-a70b-c4c32e192e1b,55,,15.0,SQL,No,44965.42241910392,Senior,Urban,Suitable
ee830062-c8bd-4834-9b5a-01363dbbf61c,22,Bachelor's Degree,11.0,JavaScript,Yes,,Mid,Suburban,Suitable
8781e7fb-ae2f-4196-89e4-7e0ca635aa88,41,Master's Degree,19.0,Communication,Yes,101782.35022181035,Junior,Rural,Suitable
d83247bc-73c4-4514-9eb8-e42814987942,53,Master's Degree,22.0,Excel,Yes,91020.5762321518,Lead,Suburban,Suitable
6681458f-b496-4874-b2f1-8bc804443f36,25,Master's Degree,20.0,Java,No,147715.77774027013,Senior,Suburban,Suitable
78b8bfd2-f9eb-4e4c-b352-8b7d62fe233a,28,,5.0,JavaScript,Yes,78257.87123294937,Mid,Suburban,Not Suitable
5ee351e4-37d4-4ca9-8af0-1fd4a6f2901d,47,,6.0,JavaScript,Yes,67663.13603926427,Mid,Rural,Suitable
d56adfd0-4d8b-4a0d-af82-dd4c876aa92d,46,Master's Degree,19.0,Excel,Yes,89784.18189276202,Mid,Urban,Suitable
d0a12da5-b83d-439d-8b8c-dad138278519,58,Bachelor's Degree,8.0,Communication,Yes,146787.21370987722,Senior,Urban,Not Suitable
6c03f9a2-24a9-48bc-b3d9-a895d9cff95a,39,Bachelor's Degree,26.0,Python,No,,Senior,Suburban,Not Suitable
d5471e91-bf63-40d8-9636-d623ba2a1282,47,Bachelor's Degree,,SQL,Yes,31814.87293819498,Senior,Suburban,Not Suitable
903f96a1-cf14-4132-ab4b-6c407423e28d,37,Bachelor's Degree,7.0,Java,No,51742.51462763906,Lead,Urban,Suitable
bcb872ec-93a1-4675-ad19-2f3e947e537d,31,Bachelor's Degree,4.0,SQL,No,56636.853931828526,Lead,Suburban,Suitable
fff227ca-724d-4b13-8a1e-0163c3281f4d,43,,3.0,JavaScript,No,39620.25682286859,Lead,Rural,Suitable
f06c22b7-dd37-4a5c-8147-f5efd7599946,57,High School,,Java,No,33465.32400870648,Junior,Suburban,Suitable
cbe006af-7d84-4384-90ac-4e1ecc963e19,19,Associate Degree,,JavaScript,No,,Lead,Suburban,Suitable
9ac016b8-0b3c-4ebb-a4dd-8bb75de8a259,50,Associate Degree,15.0,Excel,Yes,,Mid,Suburban,Not Suitable
bb815a96-7b11-4c48-8383-dd8c8431a751,22,Associate Degree,19.0,Java,Yes,,Junior,Urban,Not Suitable
d2648cd4-97b1-45f5-bd3f-3c5169e54167,45,High School,12.0,Java,Yes,47209.34643282021,Junior,Suburban,Not Suitable
bc299321-201f-4110-a0cc-95c04fdb3d3f,37,Associate Degree,3.0,C++,No,32020.94159911767,Senior,Urban,Not Suitable
ade2b087-4918-460c-bd22-d08fb1bf217e,23,High School,11.0,Python,Yes,78879.18154453617,Lead,Rural,Suitable
4429f44d-d40e-4630-b319-c2abc3dd17c8,38,Associate Degree,8.0,SQL,Yes,87069.48478210144,Senior,Suburban,Suitable
f8a2d13d-5ec5-4ccc-ad81-aa17ad26eb48,52,High School,0.0,Python,No,147100.149933335,Mid,Urban,Suitable
9dbcf847-4295-4076-859b-c71e51ca09d7,36,Bachelor's Degree,12.0,JavaScript,No,120449.318687156,Senior,Suburban,Not Suitable
119eb1f7-d20f-451d-ae40-ede03ea46641,26,High School,,Communication,Yes,53838.415431702335,Junior,Suburban,Suitable
7dff9db7-a6c0-4d71-8b90-aa47f9ca95e5,53,High School,29.0,Excel,Yes,,Junior,Suburban,Not Suitable
f1448cdb-8e99-4fd6-afbc-b691fe121523,26,High School,16.0,Communication,Yes,52861.65322948253,Lead,Rural,Not Suitable
42e77bdd-0aea-4ad3-bc70-372726986d0b,33,High School,6.0,Excel,Yes,49144.13518963644,Senior,Rural,Suitable
78f06cf4-ddb2-419a-ad82-2f944b05f177,54,,17.0,Excel,No,130130.72770584807,Mid,Urban,Not Suitable
ef61e37a-8882-48de-b357-7ba054891dbe,22,Bachelor's Degree,24.0,Excel,No,84647.34745431737,Mid,Rural,Suitable
ea13efb6-1ddd-4845-bfa6-f5ba3dd57109,29,,20.0,Java,Yes,,Junior,Suburban,Suitable
5a3db896-1879-4b75-a50b-469ef2e9cc13,40,High School,,Java,No,59459.10980519398,Senior,Suburban,Suitable
9d37807d-1265-4590-8f71-9ca48298b3b8,44,Bachelor's Degree,21.0,Java,Yes,95916.26177422071,Senior,Urban,Suitable
0672f549-f0ed-4022-94fd-e612171dfc40,59,Associate Degree,19.0,SQL,No,71734.47758932378,Mid,Rural,Not Suitable
8b81d3be-a8ac-4b29-8e3d-54eebddc4806,18,,26.0,Communication,Yes,99803.51587448525,Mid,Suburban,Not Suitable
9f3038bf-bded-42b1-a8e2-7e68d1bdb735,28,Bachelor's Degree,,JavaScript,No,63672.86493349381,Senior,Suburban,Suitable
83707245-8b33-4918-8343-388ce36623fd,42,,8.0,C++,Yes,38947.057308553056,Mid,Rural,Not Suitable
4dbbc471-816b-4068-890b-3f263fb77c29,30,High School,23.0,SQL,Yes,102690.39920364133,Lead,Suburban,Not Suitable
e774a2d7-cb2b-4fea-84be-2446f2e6a7f1,41,Bachelor's Degree,12.0,Communication,Yes,113261.95376115668,Junior,Urban,Not Suitable
df0e5ede-1e78-45cb-9853-4e36b9a4cd03,54,Associate Degree,7.0,Java,Yes,113626.052782193,Mid,Rural,Suitable
ef2a626f-6124-4a7b-ae70-78ec3afd6800,19,Bachelor's Degree,18.0,C++,Yes,68497.09295050809,Mid,Rural,Not Suitable
0fb15315-a7a5-4bda-ac20-a70859089f18,19,Master's Degree,26.0,Python,No,,Lead,Rural,Suitable
87c612e1-3a82-43f9-bf09-e286f853e7fa,56,,17.0,Excel,Yes,33901.141968070864,Lead,Rural,Not Suitable
022a88fa-6b02-4742-a4af-5f8d60f82ff9,51,Master's Degree,11.0,JavaScript,No,47116.81553311771,Lead,Suburban,Suitable
23d4e0a8-b42e-478f-a55f-0667498c5679,51,,21.0,Java,Yes,108555.20237238983,Lead,Urban,Not Suitable
70a138af-e679-449c-9c9b-3879ab3d0d8f,59,High School,26.0,Python,Yes,,Mid,Urban,Suitable
4075a3cc-284b-47f2-b536-9e0649bf7319,22,Bachelor's Degree,26.0,Communication,No,120695.79955480687,Mid,Suburban,Suitable
fefbb85e-7a6c-454e-85fd-78451239d216,59,Master's Degree,13.0,Java,Yes,89042.72603106097,Senior,Suburban,Not Suitable
d1ae0e02-3b94-46da-a910-45892b577596,32,,17.0,Excel,Yes,85603.3767949767,Junior,Urban,Not Suitable
6843029e-2863-4191-bd86-0e82c7e6f5b7,27,High School,22.0,SQL,Yes,,Mid,Urban,Not Suitable
c00b24e1-d8f2-40d4-a756-501eecab593c,23,Associate Degree,9.0,SQL,No,91508.61598451485,Mid,Urban,Not Suitable
f3767581-139c-4396-b919-714394ee854c,36,Master's Degree,21.0,SQL,No,58227.78840609938,Senior,Suburban,Suitable
90bb7929-4389-43c4-be12-c849a6cff80f,41,Bachelor's Degree,8.0,JavaScript,Yes,79374.09002022831,Junior,Suburban,Not Suitable
cf290c2b-4647-4231-99e0-c63b88f09134,39,,24.0,JavaScript,No,40436.38154266819,Mid,Urban,Suitable
7dbe6832-9198-45e5-98b9-3aef83538412,53,Bachelor's Degree,18.0,C++,No,114415.43498683698,Lead,Urban,Suitable
b23cd8e7-4225-4979-8de5-874a1f72153f,55,,,Communication,Yes,103279.36103029129,Lead,Suburban,Suitable
8f5c2bf3-ac60-4aaa-9204-a188a86ec3a5,46,High School,11.0,SQL,No,99221.27374747771,Junior,Rural,Suitable
56cfc882-9f24-43c9-8998-9f4f0bb3d2ef,24,,7.0,Communication,Yes,88423.13785691987,Junior,Urban,Not Suitable
9c50b5fe-1246-4e35-b57f-26d2b05b2b34,45,,15.0,Communication,No,71790.63193419072,Senior,Urban,Suitable
a91a76ae-b245-47fb-b169-75176f03394a,33,,14.0,C++,No,52191.111690143334,Junior,Urban,Suitable
7953a7ff-d69f-4c82-88ea-48931a28609c,37,Master's Degree,14.0,Java,No,69105.77712674541,Senior,Suburban,Not Suitable
01ccc319-c159-45c2-aae3-923058619ba5,54,,4.0,Excel,No,,Mid,Urban,Suitable
00aa6513-8c1b-4798-b8be-c111804994f8,57,Bachelor's Degree,10.0,Excel,No,98072.31394554522,Senior,Suburban,Suitable
f561456f-3a49-497d-a899-f1176e25a15a,47,Master's Degree,23.0,C++,Yes,,Junior,Rural,Not Suitable
fc0c3c6d-f8c0-47c5-a1ed-df4109debc21,51,Bachelor's Degree,22.0,Communication,Yes,125335.07891452819,Lead,Urban,Not Suitable
325fd55d-8e1b-4a5a-b4e3-e1759af9f60e,46,High School,26.0,Excel,No,77935.21704191246,Mid,Rural,Not Suitable
4d3cea38-7ab2-4862-9b0b-dabafb854edd,59,Master's Degree,3.0,SQL,Yes,55046.47770615475,Lead,Urban,Suitable
19d18580-2055-4a77-bd52-f67b78972589,27,Associate Degree,1.0,Communication,No,32267.620869662944,Lead,Suburban,Not Suitable
ab999da6-ecec-4dd7-8fed-b86a2d9c934a,47,Bachelor's Degree,17.0,JavaScript,Yes,110188.62838156246,Junior,Urban,Suitable
6fde829b-b4a4-4eae-b281-941cbb3beec1,55,,20.0,Java,Yes,44603.174104246325,Senior,Urban,Suitable
46130ff2-2dcf-4eae-965a-b950951c5818,22,Associate Degree,,C++,No,146028.82224870598,Lead,Suburban,Not Suitable
b853ff8f-677e-4040-a1cf-b80b78ec4785,28,Bachelor's Degree,9.0,Excel,No,113917.33698148922,Junior,Urban,Not Suitable
2012a81a-8540-4a20-8f77-638a91f758ae,45,Bachelor's Degree,29.0,Communication,Yes,97125.65648725964,Senior,Urban,Not Suitable
2d1bf86c-5440-43d3-b846-984ca66fcd22,27,Master's Degree,7.0,Communication,No,30331.244385545036,Mid,Suburban,Suitable
05854c62-7a84-4f46-8f22-bb89e5aab525,43,,17.0,C++,No,79307.40814329498,Mid,Rural,Not Suitable
4b22730a-79b6-4c9a-9078-a1fa66887fc6,23,,10.0,JavaScript,Yes,100508.74186776276,Lead,Suburban,Not Suitable
b5339fab-3bc5-4d47-b2d8-22b105a06a97,58,High School,6.0,JavaScript,Yes,117972.84016833201,Lead,Suburban,Suitable
fef0e28a-3243-42b8-b86e-ca06701bf155,49,Master's Degree,6.0,Excel,No,88654.07653806607,Senior,Rural,Suitable
7aa01744-b12c-4019-b5c2-b8b61d8024d4,54,Associate Degree,15.0,Communication,Yes,45079.25194177228,Mid,Urban,Suitable
e1f90ea5-5a85-4530-9301-395b34c7999a,46,High School,22.0,JavaScript,No,85257.04907403362,Mid,Rural,Not Suitable
e715dd0c-32bc-477c-a14c-7cf64556d134,21,Associate Degree,6.0,JavaScript,No,36068.37361165452,Lead,Rural,Not Suitable
0c844512-7911-4e09-bb78-19dd528ef2e3,53,Bachelor's Degree,9.0,JavaScript,Yes,61513.40568037053,Mid,Urban,Suitable
dcadbc2d-4814-4b8c-9078-6e7a1088399f,57,Master's Degree,7.0,Communication,No,123352.42205562342,Mid,Urban,Suitable
800b42fa-0efc-45a4-b886-cd85ff0c4d4c,51,,,Python,No,38345.13556386948,Lead,Urban,Suitable
7acf5a0f-37e8-49f8-9f1d-fc396336e0b4,47,Master's Degree,,Python,No,97268.41433001471,Junior,Urban,Suitable
6215f536-5fc3-4fda-af8f-b589d6553bf6,36,Master's Degree,12.0,JavaScript,Yes,106140.06655587023,Senior,Urban,Suitable
3cde2419-abd5-4df0-aa7b-1fdbbdadbc67,29,Bachelor's Degree,28.0,SQL,No,136937.41020252375,Mid,Urban,Suitable
66a126fd-0b67-41fd-9936-a17360e87fae,38,Associate Degree,6.0,C++,No,126281.16545253595,Lead,Rural,Suitable
97506068-8878-4242-814c-0c68965668f1,41,,18.0,Python,Yes,107177.91660380809,Junior,Urban,Not Suitable
daa03dc7-e977-4465-8610-697284bea07e,31,Master's Degree,8.0,Python,No,47460.49549440936,Mid,Suburban,Not Suitable
083d1dd9-fb2d-4f18-8ab1-9ce99159fedc,27,Bachelor's Degree,3.0,Java,No,84247.94008643643,Senior,Urban,Not Suitable
d8a3b297-5a30-4771-b5be-056fb182f897,57,Bachelor's Degree,28.0,Communication,No,112314.72727421611,Senior,Rural,Not Suitable
86eb2d14-dce9-4bb5-afd6-cb58ad667678,31,High School,18.0,Python,Yes,132151.10649601987,Senior,Suburban,Suitable
860e303f-9a60-4a76-b26f-d5d741779eb6,20,,6.0,C++,Yes,,Junior,Suburban,Suitable
b48dc8f3-21f4-445b-a41a-d20f9cfc78da,43,Master's Degree,,JavaScript,No,33169.77542680572,Mid,Urban,Not Suitable
a4a6b189-8f71-4053-af23-d678cf5c1cc3,55,Associate Degree,14.0,Java,No,113078.99756574839,Mid,Urban,Suitable
f36e7c53-b29f-44b8-82ff-f8a47e5e9f8a,58,High School,9.0,Communication,No,40403.69497791236,Mid,Suburban,Suitable
8b6dced3-7b8f-42b6-b3ad-b8ea5854fdc1,57,Master's Degree,9.0,SQL,Yes,90170.92114210897,Mid,Urban,Not Suitable
eb884242-c9c3-4395-a27b-b172bb126aca,29,High School,8.0,JavaScript,Yes,35278.926263479494,Senior,Suburban,Not Suitable
88c0fa02-05e6-4da9-b423-839e5a76763d,18,Master's Degree,20.0,Java,Yes,127628.39996656317,Junior,Urban,Not Suitable
97cb45af-4b31-42b8-a9c4-3b44156c6352,25,,29.0,Python,Yes,60378.94157462268,Junior,Suburban,Not Suitable
043b841f-e410-4b56-b571-0c935deb131a,29,High School,21.0,SQL,Yes,43494.602209769415,Lead,Rural,Not Suitable
cd2ea564-74c3-4b81-8e11-f7bbebd22762,51,Bachelor's Degree,29.0,SQL,No,123728.79441341702,Senior,Suburban,Suitable
c6da42a4-7599-4564-8f21-3fc07b588bde,52,Bachelor's Degree,1.0,Excel,Yes,54509.59867838319,Mid,Rural,Not Suitable
d87b9ed3-765e-471f-bd28-114f28debe16,21,Master's Degree,29.0,Java,No,92604.90874945081,Mid,Urban,Not Suitable
fb43ffed-8eb5-4acf-b586-a872c0875047,44,,27.0,SQL,No,78089.17782412907,Senior,Urban,Not Suitable
3fdd26e9-b2e5-4064-8e16-7ac8ef1607d3,35,Bachelor's Degree,10.0,C++,No,,Lead,Suburban,Suitable
1c39f8df-b91e-489e-9f94-2234df96cd99,27,Bachelor's Degree,1.0,C++,Yes,58364.52109999535,Lead,Suburban,Suitable
fc9c223b-4f01-422b-b6a3-a25c561e55ce,36,Master's Degree,8.0,Communication,No,65269.27397710813,Senior,Urban,Suitable
9d246c22-7965-4536-a368-fc227a7b7828,35,Master's Degree,18.0,C++,Yes,84345.82762877677,Senior,Urban,Not Suitable
298a3d00-dd83-4760-9c8b-8582b83cf65c,48,Bachelor's Degree,6.0,Java,No,55956.71413077874,Senior,Urban,Not Suitable
516c1d64-2179-4a8e-8fea-3efe7f028f97,31,Master's Degree,20.0,Python,Yes,47917.20394526179,Senior,Urban,Not Suitable
8154af60-b101-4484-a530-58b230244c76,20,,27.0,SQL,Yes,72634.97442141295,Lead,Suburban,Not Suitable
0c79ad2e-1c9e-4039-890a-9073f60fcf36,37,Bachelor's Degree,26.0,JavaScript,No,138451.04759727075,Junior,Urban,Not Suitable
74a84e56-c48c-47b6-818d-601025771b99,37,Bachelor's Degree,,SQL,No,,Mid,Urban,Suitable
aaa7104c-7c39-4ace-930c-89486509ca88,47,Associate Degree,21.0,Excel,No,47211.92086439994,Senior,Urban,Suitable
50caf3fb-b06f-4034-a001-68444134a44e,51,Bachelor's Degree,9.0,SQL,No,38766.624787840454,Lead,Urban,Suitable
f3ecc2ae-fe62-405f-979a-912ec2d5186f,48,Bachelor's Degree,11.0,JavaScript,No,110771.70435417093,Senior,Urban,Not Suitable
6e6f2229-0355-4fe4-8bab-df7d682af993,25,Master's Degree,28.0,SQL,Yes,68684.30435688654,Mid,Rural,Not Suitable
94817844-cb20-4e36-87d1-7c76a9cb26a1,19,Bachelor's Degree,3.0,Java,No,113145.03407207232,Lead,Urban,Suitable
7671a16e-0130-4f81-8cae-1e4a2023f717,43,High School,18.0,Java,No,146881.3241076657,Senior,Rural,Not Suitable
07a7022b-d8f7-4c11-9183-a7e440adba7a,24,High School,20.0,SQL,Yes,90221.24424778533,Junior,Rural,Suitable
7ec9ea19-9f90-4cdd-be67-1c3c254bb3a5,39,,9.0,SQL,Yes,62569.332398316474,Senior,Rural,Not Suitable
96fee587-70fe-4b75-96e2-f073d6a48625,49,Master's Degree,,C++,Yes,112982.27833219978,Mid,Rural,Not Suitable
5c6ffcc7-f301-4234-ae82-bbdb7fe1eb22,55,Bachelor's Degree,14.0,Excel,No,119438.06466804708,Junior,Rural,Not Suitable
4b89194d-7b65-4805-9a37-2f48aefe57e6,51,Associate Degree,11.0,Excel,No,136988.7417996981,Mid,Rural,Suitable
78fb7d0a-3238-4e91-9bad-9d670e1d58d0,51,High School,7.0,SQL,No,117787.63317789164,Mid,Suburban,Suitable
fd2244b9-fcfe-48cf-bd3a-2f044d646e89,19,,12.0,SQL,Yes,36161.890573850964,Senior,Rural,Suitable
33fd7160-d41a-4d3a-b086-bb68be4db271,58,Master's Degree,29.0,Communication,Yes,115540.02868949657,Mid,Urban,Suitable
e21e511e-46e7-4dfb-9035-e7be0db0f1bc,40,,13.0,Excel,No,58243.97109588294,Lead,Suburban,Suitable
a8700946-570d-40dd-8470-d9de198e4a2f,41,Bachelor's Degree,20.0,C++,No,50741.57331626423,Senior,Suburban,Not Suitable
12047517-3511-4b37-ae2b-caf0a74d7e98,32,Associate Degree,24.0,SQL,Yes,,Junior,Suburban,Not Suitable
2b6e84cf-520d-478f-bd94-5a2e952c2d5b,44,Master's Degree,,C++,No,30966.143252170554,Mid,Suburban,Suitable
465cd7ef-f5db-4f57-816d-84e41cc265c2,43,Master's Degree,28.0,SQL,No,47779.398730465444,Senior,Urban,Suitable
1927ff69-347b-410e-a21d-0d898014de17,51,Bachelor's Degree,13.0,C++,Yes,122814.70132358497,Senior,Rural,Suitable
f430a043-467e-4e0e-a4b2-cbd94cee79d2,27,,28.0,Java,Yes,136862.2621861414,Senior,Rural,Not Suitable
eb00f537-a5b3-44e4-9929-6dda0c0a4259,31,Associate Degree,29.0,JavaScript,No,68018.69285658651,Mid,Urban,Suitable
